Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
Q,0.003712,0.992635,55
R,0.003712,0.992635,27
H,0.003713,0.992629,57
M,0.003713,0.992629,24
Q,0.003713,0.992629,71
R,0.003713,0.992629,26
H,0.003714,0.992620,61
M,0.003714,0.992620,24
Q,0.003714,0.992620,66
R,0.003714,0.992620,27
H,0.003715,0.992624,61
M,0.003715,0.992624,27
Q,0.003715,0.992624,76
R,0.003715,0.992624,27
H,0.003716,0.992620,61
M,0.003716,0.992620,24
Q,0.003716,0.992620,71
R,0.003716,0.992620,30
H,0.003717,0.992623,59
M,0.003717,0.992623,24
Q,0.003717,0.992623,54
R,0.003717,0.992623,27
H,0.003718,0.992622,58
M,0.003718,0.992622,26
Q,0.003718,0.992622,56
R,0.003718,0.992622,27
H,0.003719,0.992622,57
M,0.003719,0.992622,24
Q,0.003719,0.992622,63
R,0.003719,0.992622,27
H,0.003720,0.992610,63
M,0.003720,0.992610,25
Q,0.003720,0.992610,50
R,0.003720,0.992610,26
H,0.003721,0.992622,57
M,0.003721,0.992622,25
Q,0.003721,0.992622,71
R,0.003721,0.992622,26
H,0.003722,0.992615,58
M,0.003722,0.992615,24
Q,0.003722,0.992615,76
R,0.003722,0.992615,26
H,0.003723,0.992617,60
M,0.003723,0.992617,27
Q,0.003723,0.992617,73
R,0.003723,0.992617,26
H,0.003724,0.992602,60
M,0.003724,0.992602,25
Q,0.003724,0.992602,74
R,0.003724,0.992602,27
H,0.003725,0.992613,58
M,0.003725,0.992613,24
Q,0.003725,0.992613,67
R,0.003725,0.992613,27
H,0.003726,0.992617,57
M,0.003726,0.992617,25
Q,0.003726,0.992617,55
R,0.003726,0.992617,26
H,0.003727,0.992596,57
M,0.003727,0.992596,24
Q,0.003727,0.992596,57
R,0.003727,0.992596,27
H,0.003728,0.992616,57
M,0.003728,0.992616,24
Q,0.003728,0.992616,76
R,0.003728,0.992616,27
H,0.003729,0.992598,59
M,0.003729,0.992598,27
Q,0.003729,0.992598,76
R,0.003729,0.992598,26
H,0.003730,0.992591,61
M,0.003730,0.992591,25
Q,0.003730,0.992591,68
R,0.003730,0.992591,27
H,0.003731,0.992587,61
M,0.003731,0.992587,24
Q,0.003731,0.992587,68
R,0.003731,0.992587,28
H,0.003732,0.992601,60
M,0.003732,0.992601,24
Q,0.003732,0.992601,65
R,0.003732,0.992601,26
H,0.003733,0.992592,59
M,0.003733,0.992592,25
Q,0.003733,0.992592,57
R,0.003733,0.992592,28
H,0.003734,0.992588,57
M,0.003734,0.992588,25
Q,0.003734,0.992588,81
R,0.003734,0.992588,26
H,0.003735,0.992589,58
M,0.003735,0.992589,24
Q,0.003735,0.992589,63
R,0.003735,0.992589,26
H,0.003736,0.992588,57
M,0.003736,0.992588,24
Q,0.003736,0.992588,89
R,0.003736,0.992588,26
H,0.003737,0.992590,59
M,0.003737,0.992590,24
Q,0.003737,0.992590,55
R,0.003737,0.992590,27
H,0.003738,0.992596,60
M,0.003738,0.992596,24
Q,0.003738,0.992596,63
R,0.003738,0.992596,26
H,0.003739,0.992585,58
M,0.003739,0.992585,24
Q,0.003739,0.992585,59
R,0.003739,0.992585,26
H,0.003740,0.992577,60
M,0.003740,0.992577,29
Q,0.003740,0.992577,73
R,0.003740,0.992577,26
H,0.003741,0.992579,59
M,0.003741,0.992579,24
Q,0.003741,0.992579,74
R,0.003741,0.992579,28
H,0.003742,0.992572,59
M,0.003742,0.992572,24
Q,0.003742,0.992572,61
R,0.003742,0.992572,28
H,0.003743,0.992565,58
M,0.003743,0.992565,25
Q,0.003743,0.992565,83
R,0.003743,0.992565,27
H,0.003744,0.992579,59
M,0.003744,0.992579,24
Q,0.003744,0.992579,64
R,0.003744,0.992579,28
H,0.003745,0.992561,58
M,0.003745,0.992561,26
Q,0.003745,0.992561,78
R,0.003745,0.992561,26
H,0.003746,0.992569,59
M,0.003746,0.992569,24
Q,0.003746,0.992569,65
R,0.003746,0.992569,26
H,0.003747,0.992557,59
M,0.003747,0.992557,24
Q,0.003747,0.992557,73
R,0.003747,0.992557,26
H,0.003748,0.992568,57
M,0.003748,0.992568,24
Q,0.003748,0.992568,66
R,0.003748,0.992568,26
H,0.003749,0.992538,57
M,0.003749,0.992538,24
Q,0.003749,0.992538,72
R,0.003749,0.992538,27
H,0.003750,0.992551,57
M,0.003750,0.992551,24
Q,0.003750,0.992551,53
R,0.003750,0.992551,26
H,0.003751,0.992556,57
M,0.003751,0.992556,24
Q,0.003751,0.992556,65
R,0.003751,0.992556,27
H,0.003752,0.992544,57
M,0.003752,0.992544,24
Q,0.003752,0.992544,64
R,0.003752,0.992544,26
H,0.003753,0.992558,59
M,0.003753,0.992558,25
Q,0.003753,0.992558,62
R,0.003753,0.992558,27
H,0.003754,0.992535,56
M,0.003754,0.992535,24
Q,0.003754,0.992535,52
R,0.003754,0.992535,26
H,0.003755,0.992549,57
M,0.003755,0.992549,24
Q,0.003755,0.992549,76
R,0.003755,0.992549,26
H,0.003756,0.992533,57
M,0.003756,0.992533,25
Q,0.003756,0.992533,74
R,0.003756,0.992533,26
H,0.003757,0.992545,57
M,0.003757,0.992545,24
Q,0.003757,0.992545,60
R,0.003757,0.992545,27
H,0.003758,0.992538,57
M,0.003758,0.992538,24
Q,0.003758,0.992538,67
R,0.003758,0.992538,26
H,0.003759,0.992551,58
M,0.003759,0.992551,24
Q,0.003759,0.992551,67
R,0.003759,0.992551,26
H,0.003760,0.992542,57
M,0.003760,0.992542,24
Q,0.003760,0.992542,114
R,0.003760,0.992542,26
H,0.003761,0.992528,56
M,0.003761,0.992528,24
Q,0.003761,0.992528,57
R,0.003761,0.992528,26
H,0.003762,0.992517,57
M,0.003762,0.992517,24
Q,0.003762,0.992517,53
R,0.003762,0.992517,27
H,0.003763,0.992539,59
M,0.003763,0.992539,24
Q,0.003763,0.992539,69
R,0.003763,0.992539,28
H,0.003764,0.992525,56
M,0.003764,0.992525,24
Q,0.003764,0.992525,69
R,0.003764,0.992525,26
H,0.003765,0.992530,59
M,0.003765,0.992530,24
Q,0.003765,0.992530,67
R,0.003765,0.992530,27
H,0.003766,0.992514,57
M,0.003766,0.992514,24
Q,0.003766,0.992514,57
R,0.003766,0.992514,27
H,0.003767,0.992517,56
M,0.003767,0.992517,24
Q,0.003767,0.992517,48
R,0.003767,0.992517,26
H,0.003768,0.992511,58
M,0.003768,0.992511,25
Q,0.003768,0.992511,77
R,0.003768,0.992511,27
H,0.003769,0.992520,56
M,0.003769,0.992520,25
Q,0.003769,0.992520,57
R,0.003769,0.992520,31
H,0.003770,0.992521,132
M,0.003770,0.992521,37
Q,0.003770,0.992521,78
R,0.003770,0.992521,26
H,0.003771,0.992513,58
M,0.003771,0.992513,26
Q,0.003771,0.992513,76
R,0.003771,0.992513,26
H,0.003772,0.992505,57
M,0.003772,0.992505,24
Q,0.003772,0.992505,64
R,0.003772,0.992505,26
H,0.003773,0.992503,56
M,0.003773,0.992503,24
Q,0.003773,0.992503,50
R,0.003773,0.992503,27
H,0.003774,0.992503,57
M,0.003774,0.992503,24
Q,0.003774,0.992503,51
R,0.003774,0.992503,26
H,0.003775,0.992498,57
M,0.003775,0.992498,25
Q,0.003775,0.992498,61
R,0.003775,0.992498,26
H,0.003776,0.992500,57
M,0.003776,0.992500,24
Q,0.003776,0.992500,57
R,0.003776,0.992500,26
H,0.003777,0.992508,60
M,0.003777,0.992508,25
Q,0.003777,0.992508,55
R,0.003777,0.992508,26
H,0.003778,0.992504,57
M,0.003778,0.992504,24
Q,0.003778,0.992504,59
R,0.003778,0.992504,26
H,0.003779,0.992506,56
M,0.003779,0.992506,25
Q,0.003779,0.992506,61
R,0.003779,0.992506,26
H,0.003780,0.992505,58
M,0.003780,0.992505,24
Q,0.003780,0.992505,72
R,0.003780,0.992505,26
H,0.003781,0.992505,57
M,0.003781,0.992505,24
Q,0.003781,0.992505,65
R,0.003781,0.992505,26
H,0.003782,0.992478,56
M,0.003782,0.992478,24
Q,0.003782,0.992478,68
R,0.003782,0.992478,26
H,0.003783,0.992488,58
M,0.003783,0.992488,24
Q,0.003783,0.992488,63
R,0.003783,0.992488,26
H,0.003784,0.992478,58
M,0.003784,0.992478,24
Q,0.003784,0.992478,69
R,0.003784,0.992478,27
H,0.003785,0.992481,56
M,0.003785,0.992481,24
Q,0.003785,0.992481,49
R,0.003785,0.992481,26
H,0.003786,0.992498,57
M,0.003786,0.992498,24
Q,0.003786,0.992498,68
R,0.003786,0.992498,26
H,0.003787,0.992483,57
M,0.003787,0.992483,24
Q,0.003787,0.992483,75
R,0.003787,0.992483,26
H,0.003788,0.992477,57
M,0.003788,0.992477,26
Q,0.003788,0.992477,66
R,0.003788,0.992477,27
H,0.003789,0.992472,59
M,0.003789,0.992472,24
Q,0.003789,0.992472,75
R,0.003789,0.992472,27
H,0.003790,0.992467,58
M,0.003790,0.992467,24
Q,0.003790,0.992467,72
R,0.003790,0.992467,26
H,0.003791,0.992462,58
M,0.003791,0.992462,24
Q,0.003791,0.992462,73
R,0.003791,0.992462,25
H,0.003792,0.992473,58
M,0.003792,0.992473,24
Q,0.003792,0.992473,70
R,0.003792,0.992473,26
H,0.003793,0.992473,57
M,0.003793,0.992473,24
Q,0.003793,0.992473,50
R,0.003793,0.992473,26
H,0.003794,0.992467,57
M,0.003794,0.992467,26
Q,0.003794,0.992467,61
R,0.003794,0.992467,27
H,0.003795,0.992473,58
M,0.003795,0.992473,24
Q,0.003795,0.992473,72
R,0.003795,0.992473,26
H,0.003796,0.992458,57
M,0.003796,0.992458,25
Q,0.003796,0.992458,62
R,0.003796,0.992458,26
H,0.003797,0.992474,60
M,0.003797,0.992474,24
Q,0.003797,0.992474,57
R,0.003797,0.992474,26
H,0.003798,0.992460,59
M,0.003798,0.992460,24
Q,0.003798,0.992460,64
R,0.003798,0.992460,26
H,0.003799,0.992468,57
M,0.003799,0.992468,24
Q,0.003799,0.992468,57
R,0.003799,0.992468,26
H,0.003800,0.992464,57
M,0.003800,0.992464,24
Q,0.003800,0.992464,55
R,0.003800,0.992464,28
H,0.003801,0.992457,65
M,0.003801,0.992457,26
Q,0.003801,0.992457,77
R,0.003801,0.992457,27
H,0.003802,0.992455,57
M,0.003802,0.992455,24
Q,0.003802,0.992455,75
R,0.003802,0.992455,26
H,0.003803,0.992442,57
M,0.003803,0.992442,24
Q,0.003803,0.992442,53
R,0.003803,0.992442,27
H,0.003804,0.992443,58
M,0.003804,0.992443,24
Q,0.003804,0.992443,64
R,0.003804,0.992443,26
H,0.003805,0.992458,58
M,0.003805,0.992458,25
Q,0.003805,0.992458,93
R,0.003805,0.992458,27
H,0.003806,0.992445,59
M,0.003806,0.992445,24
Q,0.003806,0.992445,64
R,0.003806,0.992445,26
H,0.003807,0.992436,57
M,0.003807,0.992436,24
Q,0.003807,0.992436,60
R,0.003807,0.992436,26
H,0.003808,0.992442,57
M,0.003808,0.992442,26
Q,0.003808,0.992442,69
R,0.003808,0.992442,26
H,0.003809,0.992457,57
M,0.003809,0.992457,24
Q,0.003809,0.992457,61
R,0.003809,0.992457,27
H,0.003810,0.992444,60
M,0.003810,0.992444,24
Q,0.003810,0.992444,64
R,0.003810,0.992444,29
H,0.003811,0.992432,59
M,0.003811,0.992432,25
Q,0.003811,0.992432,59
R,0.003811,0.992432,26
H,0.003812,0.992416,58
M,0.003812,0.992416,26
Q,0.003812,0.992416,54
R,0.003812,0.992416,26
H,0.003813,0.992431,60
M,0.003813,0.992431,27
Q,0.003813,0.992431,56
R,0.003813,0.992431,26
H,0.003814,0.992438,62
M,0.003814,0.992438,26
Q,0.003814,0.992438,72
R,0.003814,0.992438,28
H,0.003815,0.992429,60
M,0.003815,0.992429,26
Q,0.003815,0.992429,72
R,0.003815,0.992429,26
H,0.003816,0.992410,59
M,0.003816,0.992410,33
Q,0.003816,0.992410,90
R,0.003816,0.992410,57
H,0.003817,0.992419,69
M,0.003817,0.992419,24
Q,0.003817,0.992419,67
R,0.003817,0.992419,28
H,0.003818,0.992417,60
M,0.003818,0.992417,26
Q,0.003818,0.992417,81
R,0.003818,0.992417,28
H,0.003819,0.992412,60
M,0.003819,0.992412,25
Q,0.003819,0.992412,108
R,0.003819,0.992412,41
H,0.003820,0.992395,60
M,0.003820,0.992395,28
Q,0.003820,0.992395,76
R,0.003820,0.992395,28
H,0.003821,0.992425,60
M,0.003821,0.992425,26
Q,0.003821,0.992425,57
R,0.003821,0.992425,29
H,0.003822,0.992408,62
M,0.003822,0.992408,25
Q,0.003822,0.992408,63
R,0.003822,0.992408,29
H,0.003823,0.992419,57
M,0.003823,0.992419,28
Q,0.003823,0.992419,61
R,0.003823,0.992419,26
H,0.003824,0.992401,57
M,0.003824,0.992401,24
Q,0.003824,0.992401,61
R,0.003824,0.992401,27
H,0.003825,0.992419,61
M,0.003825,0.992419,26
Q,0.003825,0.992419,82
R,0.003825,0.992419,28
H,0.003826,0.992397,66
M,0.003826,0.992397,36
Q,0.003826,0.992397,88
R,0.003826,0.992397,28
H,0.003827,0.992410,60
M,0.003827,0.992410,27
Q,0.003827,0.992410,80
R,0.003827,0.992410,26
H,0.003828,0.992403,60
M,0.003828,0.992403,25
Q,0.003828,0.992403,75
R,0.003828,0.992403,28
H,0.003829,0.992408,57
M,0.003829,0.992408,25
Q,0.003829,0.992408,60
R,0.003829,0.992408,26
H,0.003830,0.992424,57
M,0.003830,0.992424,24
Q,0.003830,0.992424,78
R,0.003830,0.992424,26
H,0.003831,0.992395,59
M,0.003831,0.992395,24
Q,0.003831,0.992395,51
R,0.003831,0.992395,28
H,0.003832,0.992396,57
M,0.003832,0.992396,25
Q,0.003832,0.992396,72
R,0.003832,0.992396,26
H,0.003833,0.992393,56
M,0.003833,0.992393,24
Q,0.003833,0.992393,55
R,0.003833,0.992393,26
H,0.003834,0.992373,58
M,0.003834,0.992373,26
Q,0.003834,0.992373,115
R,0.003834,0.992373,27
H,0.003835,0.992391,56
M,0.003835,0.992391,25
Q,0.003835,0.992391,54
R,0.003835,0.992391,26
H,0.003836,0.992384,58
M,0.003836,0.992384,24
Q,0.003836,0.992384,77
R,0.003836,0.992384,26
H,0.003837,0.992375,59
M,0.003837,0.992375,24
Q,0.003837,0.992375,57
R,0.003837,0.992375,26
H,0.003838,0.992390,56
M,0.003838,0.992390,24
Q,0.003838,0.992390,57
R,0.003838,0.992390,26
H,0.003839,0.992383,57
M,0.003839,0.992383,26
Q,0.003839,0.992383,73
R,0.003839,0.992383,26
H,0.003840,0.992384,59
M,0.003840,0.992384,24
Q,0.003840,0.992384,73
R,0.003840,0.992384,26
H,0.003841,0.992383,57
M,0.003841,0.992383,24
Q,0.003841,0.992383,76
R,0.003841,0.992383,26
H,0.003842,0.992378,57
M,0.003842,0.992378,24
Q,0.003842,0.992378,59
R,0.003842,0.992378,27
H,0.003843,0.992363,58
M,0.003843,0.992363,24
Q,0.003843,0.992363,60
R,0.003843,0.992363,26
H,0.003844,0.992356,57
M,0.003844,0.992356,24
Q,0.003844,0.992356,60
R,0.003844,0.992356,26
H,0.003845,0.992374,59
M,0.003845,0.992374,24
Q,0.003845,0.992374,60
R,0.003845,0.992374,26
H,0.003846,0.992373,59
M,0.003846,0.992373,24
Q,0.003846,0.992373,72
R,0.003846,0.992373,26
H,0.003847,0.992363,57
M,0.003847,0.992363,24
Q,0.003847,0.992363,65
R,0.003847,0.992363,27
H,0.003848,0.992372,57
M,0.003848,0.992372,24
Q,0.003848,0.992372,60
R,0.003848,0.992372,26
H,0.003849,0.992363,59
M,0.003849,0.992363,25
Q,0.003849,0.992363,53
R,0.003849,0.992363,26
H,0.003850,0.992358,57
M,0.003850,0.992358,24
Q,0.003850,0.992358,55
R,0.003850,0.992358,26
H,0.003851,0.992364,56
M,0.003851,0.992364,24
Q,0.003851,0.992364,49
R,0.003851,0.992364,27
H,0.003852,0.992361,58
M,0.003852,0.992361,24
Q,0.003852,0.992361,89
R,0.003852,0.992361,26
H,0.003853,0.992372,56
M,0.003853,0.992372,25
Q,0.003853,0.992372,60
R,0.003853,0.992372,26
H,0.003854,0.992330,57
M,0.003854,0.992330,24
Q,0.003854,0.992330,68
R,0.003854,0.992330,26
H,0.003855,0.992334,59
M,0.003855,0.992334,24
Q,0.003855,0.992334,52
R,0.003855,0.992334,26
H,0.003856,0.992347,59
M,0.003856,0.992347,24
Q,0.003856,0.992347,66
R,0.003856,0.992347,26
H,0.003857,0.992352,59
M,0.003857,0.992352,24
Q,0.003857,0.992352,60
R,0.003857,0.992352,26
H,0.003858,0.992349,59
M,0.003858,0.992349,24
Q,0.003858,0.992349,57
R,0.003858,0.992349,25
H,0.003859,0.992346,59
M,0.003859,0.992346,25
Q,0.003859,0.992346,53
R,0.003859,0.992346,28
H,0.003860,0.992333,60
M,0.003860,0.992333,26
Q,0.003860,0.992333,80
R,0.003860,0.992333,28
H,0.003861,0.992335,59
M,0.003861,0.992335,24
Q,0.003861,0.992335,52
R,0.003861,0.992335,28
H,0.003862,0.992337,59
M,0.003862,0.992337,24
Q,0.003862,0.992337,65
R,0.003862,0.992337,27
H,0.003863,0.992330,57
M,0.003863,0.992330,24
Q,0.003863,0.992330,75
R,0.003863,0.992330,27
H,0.003864,0.992358,60
M,0.003864,0.992358,25
Q,0.003864,0.992358,56
R,0.003864,0.992358,27
H,0.003865,0.992315,60
M,0.003865,0.992315,24
Q,0.003865,0.992315,57
R,0.003865,0.992315,26
H,0.003866,0.992334,58
M,0.003866,0.992334,25
Q,0.003866,0.992334,51
R,0.003866,0.992334,27
H,0.003867,0.992331,59
M,0.003867,0.992331,25
Q,0.003867,0.992331,85
R,0.003867,0.992331,26
H,0.003868,0.992323,59
M,0.003868,0.992323,25
Q,0.003868,0.992323,54
R,0.003868,0.992323,27
H,0.003869,0.992309,64
M,0.003869,0.992309,26
Q,0.003869,0.992309,63
R,0.003869,0.992309,27
H,0.003870,0.992308,58
M,0.003870,0.992308,24
Q,0.003870,0.992308,83
R,0.003870,0.992308,29
H,0.003871,0.992315,59
M,0.003871,0.992315,24
Q,0.003871,0.992315,83
R,0.003871,0.992315,26
H,0.003872,0.992307,58
M,0.003872,0.992307,24
Q,0.003872,0.992307,61
R,0.003872,0.992307,26
H,0.003873,0.992303,59
M,0.003873,0.992303,24
Q,0.003873,0.992303,55
R,0.003873,0.992303,27
H,0.003874,0.992322,58
M,0.003874,0.992322,24
Q,0.003874,0.992322,57
R,0.003874,0.992322,27
H,0.003875,0.992307,64
M,0.003875,0.992307,25
Q,0.003875,0.992307,61
R,0.003875,0.992307,26
H,0.003876,0.992319,58
M,0.003876,0.992319,25
Q,0.003876,0.992319,63
R,0.003876,0.992319,26
H,0.003877,0.992301,57
M,0.003877,0.992301,25
Q,0.003877,0.992301,50
R,0.003877,0.992301,27
H,0.003878,0.992308,58
M,0.003878,0.992308,25
Q,0.003878,0.992308,67
R,0.003878,0.992308,26
H,0.003879,0.992299,62
M,0.003879,0.992299,25
Q,0.003879,0.992299,60
R,0.003879,0.992299,26
H,0.003880,0.992294,60
M,0.003880,0.992294,24
Q,0.003880,0.992294,71
R,0.003880,0.992294,29
H,0.003881,0.992306,57
M,0.003881,0.992306,26
Q,0.003881,0.992306,74
R,0.003881,0.992306,27
H,0.003882,0.992290,59
M,0.003882,0.992290,26
Q,0.003882,0.992290,74
R,0.003882,0.992290,26
H,0.003883,0.992290,58
M,0.003883,0.992290,25
Q,0.003883,0.992290,59
R,0.003883,0.992290,27
H,0.003884,0.992283,56
M,0.003884,0.992283,24
Q,0.003884,0.992283,61
R,0.003884,0.992283,26
H,0.003885,0.992300,59
M,0.003885,0.992300,24
Q,0.003885,0.992300,85
R,0.003885,0.992300,32
H,0.003886,0.992285,67
M,0.003886,0.992285,26
Q,0.003886,0.992285,67
R,0.003886,0.992285,28
H,0.003887,0.992273,65
M,0.003887,0.992273,26
Q,0.003887,0.992273,111
R,0.003887,0.992273,29
H,0.003888,0.992285,65
M,0.003888,0.992285,26
Q,0.003888,0.992285,80
R,0.003888,0.992285,27
H,0.003889,0.992277,61
M,0.003889,0.992277,27
Q,0.003889,0.992277,57
R,0.003889,0.992277,27
H,0.003890,0.992289,63
M,0.003890,0.992289,26
Q,0.003890,0.992289,66
R,0.003890,0.992289,28
H,0.003891,0.992265,66
M,0.003891,0.992265,25
Q,0.003891,0.992265,78
R,0.003891,0.992265,27
H,0.003892,0.992287,64
M,0.003892,0.992287,26
Q,0.003892,0.992287,65
R,0.003892,0.992287,29
H,0.003893,0.992284,62
M,0.003893,0.992284,25
Q,0.003893,0.992284,63
R,0.003893,0.992284,27
H,0.003894,0.992275,63
M,0.003894,0.992275,29
Q,0.003894,0.992275,65
R,0.003894,0.992275,28
H,0.003895,0.992266,61
M,0.003895,0.992266,26
Q,0.003895,0.992266,72
R,0.003895,0.992266,29
H,0.003896,0.992268,64
M,0.003896,0.992268,26
Q,0.003896,0.992268,86
R,0.003896,0.992268,36
H,0.003897,0.992255,82
M,0.003897,0.992255,38
Q,0.003897,0.992255,92
R,0.003897,0.992255,36
H,0.003898,0.992255,80
M,0.003898,0.992255,37
Q,0.003898,0.992255,79
R,0.003898,0.992255,33
H,0.003899,0.992261,78
M,0.003899,0.992261,55
Q,0.003899,0.992261,113
R,0.003899,0.992261,60
H,0.003900,0.992259,148
M,0.003900,0.992259,38
Q,0.003900,0.992259,90
R,0.003900,0.992259,81
H,0.003901,0.992246,99
M,0.003901,0.992246,41
Q,0.003901,0.992246,156
R,0.003901,0.992246,56
H,0.003902,0.992250,102
M,0.003902,0.992250,32
Q,0.003902,0.992250,111
R,0.003902,0.992250,35
H,0.003903,0.992243,69
M,0.003903,0.992243,29
Q,0.003903,0.992243,70
R,0.003903,0.992243,29
H,0.003904,0.992253,64
M,0.003904,0.992253,28
Q,0.003904,0.992253,74
R,0.003904,0.992253,28
H,0.003905,0.992256,68
M,0.003905,0.992256,35
Q,0.003905,0.992256,61
R,0.003905,0.992256,32
H,0.003906,0.992253,66
M,0.003906,0.992253,29
Q,0.003906,0.992253,65
R,0.003906,0.992253,38
H,0.003907,0.992239,70
M,0.003907,0.992239,29
Q,0.003907,0.992239,57
R,0.003907,0.992239,30
H,0.003908,0.992242,62
M,0.003908,0.992242,26
Q,0.003908,0.992242,61
R,0.003908,0.992242,29
H,0.003909,0.992248,66
M,0.003909,0.992248,27
Q,0.003909,0.992248,91
R,0.003909,0.992248,27
H,0.003910,0.992241,61
M,0.003910,0.992241,26
Q,0.003910,0.992241,72
R,0.003910,0.992241,30
H,0.003911,0.992238,92
M,0.003911,0.992238,36
Q,0.003911,0.992238,67
R,0.003911,0.992238,27
H,0.003912,0.992239,59
M,0.003912,0.992239,32
Q,0.003912,0.992239,51
R,0.003912,0.992239,26
H,0.003913,0.992239,57
M,0.003913,0.992239,28
Q,0.003913,0.992239,106
R,0.003913,0.992239,35
H,0.003914,0.992230,58
M,0.003914,0.992230,24
Q,0.003914,0.992230,68
R,0.003914,0.992230,26
H,0.003915,0.992233,56
M,0.003915,0.992233,24
Q,0.003915,0.992233,73
R,0.003915,0.992233,26
H,0.003916,0.992234,57
M,0.003916,0.992234,24
Q,0.003916,0.992234,80
R,0.003916,0.992234,27
H,0.003917,0.992207,58
M,0.003917,0.992207,24
Q,0.003917,0.992207,48
R,0.003917,0.992207,26
H,0.003918,0.992224,61
M,0.003918,0.992224,25
Q,0.003918,0.992224,68
R,0.003918,0.992224,26
H,0.003919,0.992237,57
M,0.003919,0.992237,37
Q,0.003919,0.992237,83
R,0.003919,0.992237,26
H,0.003920,0.992229,57
M,0.003920,0.992229,24
Q,0.003920,0.992229,58
R,0.003920,0.992229,29
H,0.003921,0.992210,61
M,0.003921,0.992210,25
Q,0.003921,0.992210,66
R,0.003921,0.992210,42
H,0.003922,0.992229,58
M,0.003922,0.992229,24
Q,0.003922,0.992229,72
R,0.003922,0.992229,26
H,0.003923,0.992223,58
M,0.003923,0.992223,25
Q,0.003923,0.992223,70
R,0.003923,0.992223,26
H,0.003924,0.992208,58
M,0.003924,0.992208,24
Q,0.003924,0.992208,80
R,0.003924,0.992208,26
H,0.003925,0.992221,56
M,0.003925,0.992221,24
Q,0.003925,0.992221,51
R,0.003925,0.992221,26
H,0.003926,0.992221,58
M,0.003926,0.992221,24
Q,0.003926,0.992221,52
R,0.003926,0.992221,26
H,0.003927,0.992202,58
M,0.003927,0.992202,24
Q,0.003927,0.992202,63
R,0.003927,0.992202,26
H,0.003928,0.992201,58
M,0.003928,0.992201,25
Q,0.003928,0.992201,52
R,0.003928,0.992201,28
H,0.003929,0.992190,56
M,0.003929,0.992190,23
Q,0.003929,0.992190,76
R,0.003929,0.992190,26
H,0.003930,0.992198,58
M,0.003930,0.992198,24
Q,0.003930,0.992198,74
R,0.003930,0.992198,26
H,0.003931,0.992200,57
M,0.003931,0.992200,26
Q,0.003931,0.992200,73
R,0.003931,0.992200,27
H,0.003932,0.992200,58
M,0.003932,0.992200,24
Q,0.003932,0.992200,65
R,0.003932,0.992200,26
H,0.003933,0.992197,59
M,0.003933,0.992197,26
Q,0.003933,0.992197,65
R,0.003933,0.992197,26
H,0.003934,0.992185,57
M,0.003934,0.992185,24
Q,0.003934,0.992185,54
R,0.003934,0.992185,27
H,0.003935,0.992199,56
M,0.003935,0.992199,24
Q,0.003935,0.992199,65
R,0.003935,0.992199,26
H,0.003936,0.992198,58
M,0.003936,0.992198,25
Q,0.003936,0.992198,67
R,0.003936,0.992198,27
H,0.003937,0.992188,59
M,0.003937,0.992188,25
Q,0.003937,0.992188,53
R,0.003937,0.992188,26
H,0.003938,0.992171,58
M,0.003938,0.992171,27
Q,0.003938,0.992171,64
R,0.003938,0.992171,26
H,0.003939,0.992189,60
M,0.003939,0.992189,25
Q,0.003939,0.992189,58
R,0.003939,0.992189,26
H,0.003940,0.992168,57
M,0.003940,0.992168,24
Q,0.003940,0.992168,55
R,0.003940,0.992168,27
H,0.003941,0.992179,58
M,0.003941,0.992179,25
Q,0.003941,0.992179,50
R,0.003941,0.992179,26
H,0.003942,0.992185,58
M,0.003942,0.992185,24
Q,0.003942,0.992185,55
R,0.003942,0.992185,26
H,0.003943,0.992181,58
M,0.003943,0.992181,24
Q,0.003943,0.992181,65
R,0.003943,0.992181,26
H,0.003944,0.992184,57
M,0.003944,0.992184,25
Q,0.003944,0.992184,52
R,0.003944,0.992184,49
H,0.003945,0.992179,59
M,0.003945,0.992179,25
Q,0.003945,0.992179,55
R,0.003945,0.992179,28
H,0.003946,0.992188,56
M,0.003946,0.992188,24
Q,0.003946,0.992188,76
R,0.003946,0.992188,26
H,0.003947,0.992186,58
M,0.003947,0.992186,24
Q,0.003947,0.992186,49
R,0.003947,0.992186,26
H,0.003948,0.992148,62
M,0.003948,0.992148,33
Q,0.003948,0.992148,77
R,0.003948,0.992148,38
H,0.003949,0.992180,64
M,0.003949,0.992180,29
Q,0.003949,0.992180,81
R,0.003949,0.992180,27
H,0.003950,0.992146,57
M,0.003950,0.992146,24
Q,0.003950,0.992146,49
R,0.003950,0.992146,26
H,0.003951,0.992151,58
M,0.003951,0.992151,24
Q,0.003951,0.992151,71
R,0.003951,0.992151,27
H,0.003952,0.992157,57
M,0.003952,0.992157,25
Q,0.003952,0.992157,66
R,0.003952,0.992157,28
H,0.003953,0.992154,57
M,0.003953,0.992154,24
Q,0.003953,0.992154,68
R,0.003953,0.992154,26
H,0.003954,0.992147,58
M,0.003954,0.992147,25
Q,0.003954,0.992147,57
R,0.003954,0.992147,26
H,0.003955,0.992142,60
M,0.003955,0.992142,25
Q,0.003955,0.992142,76
R,0.003955,0.992142,26
H,0.003956,0.992160,57
M,0.003956,0.992160,24
