Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
R,0.4417,0.585791,34
H,0.4418,0.585077,120
M,0.4418,0.585077,73
Q,0.4418,0.585077,88
R,0.4418,0.585077,30
H,0.4419,0.585828,115
M,0.4419,0.585828,88
Q,0.4419,0.585828,106
R,0.4419,0.585828,39
H,0.4420,0.585658,111
M,0.4420,0.585658,84
Q,0.4420,0.585658,102
R,0.4420,0.585658,33
H,0.4421,0.585184,116
M,0.4421,0.585184,92
Q,0.4421,0.585184,103
R,0.4421,0.585184,36
H,0.4422,0.584988,113
M,0.4422,0.584988,80
Q,0.4422,0.584988,108
R,0.4422,0.584988,42
H,0.4423,0.585562,104
M,0.4423,0.585562,79
Q,0.4423,0.585562,96
R,0.4423,0.585562,31
H,0.4424,0.585305,109
M,0.4424,0.585305,88
Q,0.4424,0.585305,105
R,0.4424,0.585305,36
H,0.4425,0.585254,113
M,0.4425,0.585254,73
Q,0.4425,0.585254,97
R,0.4425,0.585254,32
H,0.4426,0.584917,115
M,0.4426,0.584917,83
Q,0.4426,0.584917,98
R,0.4426,0.584917,38
H,0.4427,0.585611,104
M,0.4427,0.585611,83
Q,0.4427,0.585611,104
R,0.4427,0.585611,41
H,0.4428,0.585247,122
M,0.4428,0.585247,76
Q,0.4428,0.585247,108
R,0.4428,0.585247,38
H,0.4429,0.585857,121
M,0.4429,0.585857,84
Q,0.4429,0.585857,105
R,0.4429,0.585857,49
H,0.4430,0.585192,134
M,0.4430,0.585192,83
Q,0.4430,0.585192,105
R,0.4430,0.585192,29
H,0.4431,0.584697,126
M,0.4431,0.584697,77
Q,0.4431,0.584697,117
R,0.4431,0.584697,41
H,0.4432,0.584623,111
M,0.4432,0.584623,75
Q,0.4432,0.584623,106
R,0.4432,0.584623,36
H,0.4433,0.584286,112
M,0.4433,0.584286,77
Q,0.4433,0.584286,104
R,0.4433,0.584286,32
H,0.4434,0.584744,113
M,0.4434,0.584744,85
Q,0.4434,0.584744,106
R,0.4434,0.584744,39
H,0.4435,0.585047,107
M,0.4435,0.585047,80
Q,0.4435,0.585047,103
R,0.4435,0.585047,36
H,0.4436,0.584974,125
M,0.4436,0.584974,75
Q,0.4436,0.584974,101
R,0.4436,0.584974,41
H,0.4437,0.584962,129
M,0.4437,0.584962,83
Q,0.4437,0.584962,111
R,0.4437,0.584962,36
H,0.4438,0.584395,135
M,0.4438,0.584395,78
Q,0.4438,0.584395,110
R,0.4438,0.584395,31
H,0.4439,0.584521,117
M,0.4439,0.584521,79
Q,0.4439,0.584521,99
R,0.4439,0.584521,45
H,0.4440,0.584513,103
M,0.4440,0.584513,73
Q,0.4440,0.584513,98
R,0.4440,0.584513,33
H,0.4441,0.584554,108
M,0.4441,0.584554,71
Q,0.4441,0.584554,94
R,0.4441,0.584554,36
H,0.4442,0.584967,112
M,0.4442,0.584967,73
Q,0.4442,0.584967,103
R,0.4442,0.584967,39
H,0.4443,0.584414,107
M,0.4443,0.584414,78
Q,0.4443,0.584414,97
R,0.4443,0.584414,38
H,0.4444,0.584280,123
M,0.4444,0.584280,90
Q,0.4444,0.584280,94
R,0.4444,0.584280,33
H,0.4445,0.584208,100
M,0.4445,0.584208,74
Q,0.4445,0.584208,98
R,0.4445,0.584208,32
H,0.4446,0.584337,106
M,0.4446,0.584337,72
Q,0.4446,0.584337,95
R,0.4446,0.584337,31
H,0.4447,0.584337,112
M,0.4447,0.584337,72
Q,0.4447,0.584337,96
R,0.4447,0.584337,38
H,0.4448,0.583869,109
M,0.4448,0.583869,83
Q,0.4448,0.583869,99
R,0.4448,0.583869,35
H,0.4449,0.584457,110
M,0.4449,0.584457,78
Q,0.4449,0.584457,115
R,0.4449,0.584457,32
H,0.4450,0.584388,120
M,0.4450,0.584388,85
Q,0.4450,0.584388,112
R,0.4450,0.584388,33
H,0.4451,0.584233,132
M,0.4451,0.584233,96
Q,0.4451,0.584233,142
R,0.4451,0.584233,60
H,0.4452,0.583968,146
M,0.4452,0.583968,80
Q,0.4452,0.583968,94
R,0.4452,0.583968,44
H,0.4453,0.584376,181
M,0.4453,0.584376,77
Q,0.4453,0.584376,105
R,0.4453,0.584376,40
H,0.4454,0.584020,106
M,0.4454,0.584020,79
Q,0.4454,0.584020,123
R,0.4454,0.584020,31
H,0.4455,0.584412,114
M,0.4455,0.584412,76
Q,0.4455,0.584412,95
R,0.4455,0.584412,31
H,0.4456,0.583775,108
M,0.4456,0.583775,77
Q,0.4456,0.583775,124
R,0.4456,0.583775,30
H,0.4457,0.584064,104
M,0.4457,0.584064,74
Q,0.4457,0.584064,104
R,0.4457,0.584064,35
H,0.4458,0.583715,110
M,0.4458,0.583715,76
Q,0.4458,0.583715,97
R,0.4458,0.583715,32
H,0.4459,0.584254,101
M,0.4459,0.584254,74
Q,0.4459,0.584254,96
R,0.4459,0.584254,30
H,0.4460,0.584337,102
M,0.4460,0.584337,72
Q,0.4460,0.584337,101
R,0.4460,0.584337,36
H,0.4461,0.584703,105
M,0.4461,0.584703,77
Q,0.4461,0.584703,92
R,0.4461,0.584703,28
H,0.4462,0.583431,109
M,0.4462,0.583431,80
Q,0.4462,0.583431,97
R,0.4462,0.583431,40
H,0.4463,0.583506,106
M,0.4463,0.583506,85
Q,0.4463,0.583506,97
R,0.4463,0.583506,31
H,0.4464,0.584062,116
M,0.4464,0.584062,89
Q,0.4464,0.584062,97
R,0.4464,0.584062,36
H,0.4465,0.583671,94
M,0.4465,0.583671,74
Q,0.4465,0.583671,96
R,0.4465,0.583671,30
H,0.4466,0.583689,102
M,0.4466,0.583689,72
Q,0.4466,0.583689,87
R,0.4466,0.583689,29
H,0.4467,0.583432,103
M,0.4467,0.583432,70
Q,0.4467,0.583432,95
R,0.4467,0.583432,34
H,0.4468,0.583610,107
M,0.4468,0.583610,77
Q,0.4468,0.583610,89
R,0.4468,0.583610,28
H,0.4469,0.583874,115
M,0.4469,0.583874,77
Q,0.4469,0.583874,96
R,0.4469,0.583874,33
H,0.4470,0.583916,102
M,0.4470,0.583916,70
Q,0.4470,0.583916,90
R,0.4470,0.583916,29
H,0.4471,0.583459,118
M,0.4471,0.583459,73
Q,0.4471,0.583459,98
R,0.4471,0.583459,29
H,0.4472,0.583724,122
M,0.4472,0.583724,79
Q,0.4472,0.583724,105
R,0.4472,0.583724,44
H,0.4473,0.583681,120
M,0.4473,0.583681,82
Q,0.4473,0.583681,106
R,0.4473,0.583681,41
H,0.4474,0.583774,115
M,0.4474,0.583774,86
Q,0.4474,0.583774,100
R,0.4474,0.583774,31
H,0.4475,0.583289,114
M,0.4475,0.583289,78
Q,0.4475,0.583289,100
R,0.4475,0.583289,38
H,0.4476,0.583682,128
M,0.4476,0.583682,80
Q,0.4476,0.583682,101
R,0.4476,0.583682,31
H,0.4477,0.583640,116
M,0.4477,0.583640,72
Q,0.4477,0.583640,100
R,0.4477,0.583640,39
H,0.4478,0.583308,106
M,0.4478,0.583308,75
Q,0.4478,0.583308,110
R,0.4478,0.583308,30
H,0.4479,0.583759,111
M,0.4479,0.583759,82
Q,0.4479,0.583759,91
R,0.4479,0.583759,33
H,0.4480,0.582954,120
M,0.4480,0.582954,91
Q,0.4480,0.582954,94
R,0.4480,0.582954,33
H,0.4481,0.583012,116
M,0.4481,0.583012,79
Q,0.4481,0.583012,94
R,0.4481,0.583012,36
H,0.4482,0.583412,94
M,0.4482,0.583412,73
Q,0.4482,0.583412,90
R,0.4482,0.583412,37
H,0.4483,0.583030,99
M,0.4483,0.583030,76
Q,0.4483,0.583030,110
R,0.4483,0.583030,31
H,0.4484,0.583016,107
M,0.4484,0.583016,77
Q,0.4484,0.583016,98
R,0.4484,0.583016,33
H,0.4485,0.583219,108
M,0.4485,0.583219,82
Q,0.4485,0.583219,91
R,0.4485,0.583219,32
H,0.4486,0.583362,104
M,0.4486,0.583362,79
Q,0.4486,0.583362,96
R,0.4486,0.583362,42
H,0.4487,0.583373,110
M,0.4487,0.583373,72
Q,0.4487,0.583373,95
R,0.4487,0.583373,42
H,0.4488,0.583056,104
M,0.4488,0.583056,73
Q,0.4488,0.583056,102
R,0.4488,0.583056,28
H,0.4489,0.583260,100
M,0.4489,0.583260,85
Q,0.4489,0.583260,97
R,0.4489,0.583260,41
H,0.4490,0.583691,110
M,0.4490,0.583691,78
Q,0.4490,0.583691,94
R,0.4490,0.583691,34
H,0.4491,0.582710,98
M,0.4491,0.582710,71
Q,0.4491,0.582710,95
R,0.4491,0.582710,38
H,0.4492,0.583054,124
M,0.4492,0.583054,76
Q,0.4492,0.583054,96
R,0.4492,0.583054,41
H,0.4493,0.582520,108
M,0.4493,0.582520,74
Q,0.4493,0.582520,102
R,0.4493,0.582520,33
H,0.4494,0.582343,115
M,0.4494,0.582343,85
Q,0.4494,0.582343,98
R,0.4494,0.582343,28
H,0.4495,0.582979,141
M,0.4495,0.582979,75
Q,0.4495,0.582979,97
R,0.4495,0.582979,33
H,0.4496,0.583305,114
M,0.4496,0.583305,84
Q,0.4496,0.583305,118
R,0.4496,0.583305,36
H,0.4497,0.582110,113
M,0.4497,0.582110,80
Q,0.4497,0.582110,106
R,0.4497,0.582110,48
H,0.4498,0.582818,122
M,0.4498,0.582818,87
Q,0.4498,0.582818,103
R,0.4498,0.582818,30
H,0.4499,0.583161,142
M,0.4499,0.583161,86
Q,0.4499,0.583161,99
R,0.4499,0.583161,39
H,0.4500,0.582308,141
M,0.4500,0.582308,79
Q,0.4500,0.582308,156
R,0.4500,0.582308,58
H,0.4501,0.582761,115
M,0.4501,0.582761,83
Q,0.4501,0.582761,108
R,0.4501,0.582761,34
H,0.4502,0.582278,133
M,0.4502,0.582278,76
Q,0.4502,0.582278,111
R,0.4502,0.582278,41
H,0.4503,0.582515,116
M,0.4503,0.582515,75
Q,0.4503,0.582515,105
R,0.4503,0.582515,32
H,0.4504,0.582123,111
M,0.4504,0.582123,78
Q,0.4504,0.582123,111
R,0.4504,0.582123,34
H,0.4505,0.582472,240
M,0.4505,0.582472,101
Q,0.4505,0.582472,125
R,0.4505,0.582472,38
H,0.4506,0.582363,121
M,0.4506,0.582363,84
Q,0.4506,0.582363,118
R,0.4506,0.582363,33
H,0.4507,0.582111,141
M,0.4507,0.582111,81
Q,0.4507,0.582111,118
R,0.4507,0.582111,45
H,0.4508,0.582186,118
M,0.4508,0.582186,85
Q,0.4508,0.582186,109
R,0.4508,0.582186,40
H,0.4509,0.582487,125
M,0.4509,0.582487,87
Q,0.4509,0.582487,115
R,0.4509,0.582487,39
H,0.4510,0.582163,118
M,0.4510,0.582163,84
Q,0.4510,0.582163,114
R,0.4510,0.582163,36
H,0.4511,0.582261,121
M,0.4511,0.582261,82
Q,0.4511,0.582261,103
R,0.4511,0.582261,30
H,0.4512,0.582463,112
M,0.4512,0.582463,76
Q,0.4512,0.582463,104
R,0.4512,0.582463,36
H,0.4513,0.582301,134
M,0.4513,0.582301,78
Q,0.4513,0.582301,100
R,0.4513,0.582301,35
H,0.4514,0.582176,113
M,0.4514,0.582176,79
Q,0.4514,0.582176,91
R,0.4514,0.582176,29
H,0.4515,0.581763,120
M,0.4515,0.581763,80
Q,0.4515,0.581763,116
R,0.4515,0.581763,41
H,0.4516,0.582600,120
M,0.4516,0.582600,83
Q,0.4516,0.582600,110
R,0.4516,0.582600,44
H,0.4517,0.581632,129
M,0.4517,0.581632,78
Q,0.4517,0.581632,107
R,0.4517,0.581632,36
H,0.4518,0.582347,121
M,0.4518,0.582347,74
Q,0.4518,0.582347,109
R,0.4518,0.582347,31
H,0.4519,0.582029,113
M,0.4519,0.582029,89
Q,0.4519,0.582029,98
R,0.4519,0.582029,28
H,0.4520,0.581763,105
M,0.4520,0.581763,79
Q,0.4520,0.581763,100
R,0.4520,0.581763,36
H,0.4521,0.581916,106
M,0.4521,0.581916,80
Q,0.4521,0.581916,92
R,0.4521,0.581916,29
H,0.4522,0.581515,106
M,0.4522,0.581515,73
Q,0.4522,0.581515,98
R,0.4522,0.581515,35
H,0.4523,0.582068,97
M,0.4523,0.582068,73
Q,0.4523,0.582068,95
R,0.4523,0.582068,36
H,0.4524,0.582065,104
M,0.4524,0.582065,73
Q,0.4524,0.582065,91
R,0.4524,0.582065,28
H,0.4525,0.582092,108
M,0.4525,0.582092,75
Q,0.4525,0.582092,93
R,0.4525,0.582092,30
H,0.4526,0.581647,107
M,0.4526,0.581647,82
Q,0.4526,0.581647,98
R,0.4526,0.581647,31
H,0.4527,0.581887,109
M,0.4527,0.581887,81
Q,0.4527,0.581887,106
R,0.4527,0.581887,56
H,0.4528,0.581641,123
M,0.4528,0.581641,72
Q,0.4528,0.581641,101
R,0.4528,0.581641,33
H,0.4529,0.581440,101
M,0.4529,0.581440,81
Q,0.4529,0.581440,98
R,0.4529,0.581440,31
H,0.4530,0.581705,113
M,0.4530,0.581705,77
Q,0.4530,0.581705,97
R,0.4530,0.581705,30
H,0.4531,0.581687,133
M,0.4531,0.581687,82
Q,0.4531,0.581687,106
R,0.4531,0.581687,29
H,0.4532,0.581860,108
M,0.4532,0.581860,74
Q,0.4532,0.581860,95
R,0.4532,0.581860,39
H,0.4533,0.582145,120
M,0.4533,0.582145,80
Q,0.4533,0.582145,105
R,0.4533,0.582145,32
H,0.4534,0.581418,97
M,0.4534,0.581418,84
Q,0.4534,0.581418,105
R,0.4534,0.581418,37
H,0.4535,0.581254,111
M,0.4535,0.581254,78
Q,0.4535,0.581254,99
R,0.4535,0.581254,34
H,0.4536,0.581780,114
M,0.4536,0.581780,78
Q,0.4536,0.581780,102
R,0.4536,0.581780,35
H,0.4537,0.581423,128
M,0.4537,0.581423,83
Q,0.4537,0.581423,105
R,0.4537,0.581423,44
H,0.4538,0.580645,116
M,0.4538,0.580645,74
Q,0.4538,0.580645,108
R,0.4538,0.580645,32
H,0.4539,0.581637,116
M,0.4539,0.581637,83
Q,0.4539,0.581637,101
R,0.4539,0.581637,29
H,0.4540,0.581164,115
M,0.4540,0.581164,83
Q,0.4540,0.581164,93
R,0.4540,0.581164,28
H,0.4541,0.581753,125
M,0.4541,0.581753,95
Q,0.4541,0.581753,109
R,0.4541,0.581753,31
H,0.4542,0.580972,121
M,0.4542,0.580972,80
Q,0.4542,0.580972,104
R,0.4542,0.580972,35
H,0.4543,0.580898,109
M,0.4543,0.580898,79
Q,0.4543,0.580898,98
R,0.4543,0.580898,32
H,0.4544,0.581164,129
M,0.4544,0.581164,92
Q,0.4544,0.581164,106
R,0.4544,0.581164,35
H,0.4545,0.581297,137
M,0.4545,0.581297,78
Q,0.4545,0.581297,109
R,0.4545,0.581297,37
H,0.4546,0.580813,154
M,0.4546,0.580813,99
Q,0.4546,0.580813,162
R,0.4546,0.580813,33
H,0.4547,0.581347,117
M,0.4547,0.581347,74
Q,0.4547,0.581347,107
R,0.4547,0.581347,35
H,0.4548,0.580581,114
M,0.4548,0.580581,92
Q,0.4548,0.580581,97
R,0.4548,0.580581,41
H,0.4549,0.581315,105
M,0.4549,0.581315,96
Q,0.4549,0.581315,101
R,0.4549,0.581315,29
H,0.4550,0.581226,119
M,0.4550,0.581226,71
Q,0.4550,0.581226,91
R,0.4550,0.581226,33
H,0.4551,0.581071,120
M,0.4551,0.581071,88
Q,0.4551,0.581071,89
R,0.4551,0.581071,28
H,0.4552,0.580917,113
M,0.4552,0.580917,76
Q,0.4552,0.580917,111
R,0.4552,0.580917,38
H,0.4553,0.581443,105
M,0.4553,0.581443,82
Q,0.4553,0.581443,109
R,0.4553,0.581443,36
H,0.4554,0.580556,108
M,0.4554,0.580556,85
Q,0.4554,0.580556,110
R,0.4554,0.580556,40
H,0.4555,0.581005,110
M,0.4555,0.581005,93
Q,0.4555,0.581005,90
R,0.4555,0.581005,28
H,0.4556,0.580624,112
M,0.4556,0.580624,85
Q,0.4556,0.580624,104
R,0.4556,0.580624,33
H,0.4557,0.580821,111
M,0.4557,0.580821,86
Q,0.4557,0.580821,102
R,0.4557,0.580821,38
H,0.4558,0.580760,119
M,0.4558,0.580760,77
Q,0.4558,0.580760,103
R,0.4558,0.580760,41
H,0.4559,0.580937,123
M,0.4559,0.580937,77
Q,0.4559,0.580937,93
R,0.4559,0.580937,36
H,0.4560,0.579998,109
M,0.4560,0.579998,76
Q,0.4560,0.579998,97
R,0.4560,0.579998,43
H,0.4561,0.581033,106
M,0.4561,0.581033,76
Q,0.4561,0.581033,87
R,0.4561,0.581033,41
H,0.4562,0.580996,113
M,0.4562,0.580996,81
Q,0.4562,0.580996,103
R,0.4562,0.580996,39
H,0.4563,0.580382,94
M,0.4563,0.580382,70
Q,0.4563,0.580382,112
R,0.4563,0.580382,37
H,0.4564,0.580418,113
M,0.4564,0.580418,79
Q,0.4564,0.580418,93
R,0.4564,0.580418,33
H,0.4565,0.580113,104
M,0.4565,0.580113,78
Q,0.4565,0.580113,92
R,0.4565,0.580113,36
H,0.4566,0.580388,102
M,0.4566,0.580388,84
Q,0.4566,0.580388,99
R,0.4566,0.580388,29
H,0.4567,0.580777,106
M,0.4567,0.580777,74
Q,0.4567,0.580777,93
R,0.4567,0.580777,40
H,0.4568,0.579968,124
M,0.4568,0.579968,77
Q,0.4568,0.579968,96
R,0.4568,0.579968,36
H,0.4569,0.579928,102
M,0.4569,0.579928,117
Q,0.4569,0.579928,127
R,0.4569,0.579928,41
H,0.4570,0.580070,145
M,0.4570,0.580070,85
Q,0.4570,0.580070,99
R,0.4570,0.580070,31
H,0.4571,0.580412,117
M,0.4571,0.580412,86
Q,0.4571,0.580412,110
R,0.4571,0.580412,36
H,0.4572,0.580082,230
M,0.4572,0.580082,107
Q,0.4572,0.580082,128
R,0.4572,0.580082,53
H,0.4573,0.580157,145
M,0.4573,0.580157,74
Q,0.4573,0.580157,110
R,0.4573,0.580157,45
H,0.4574,0.580624,104
M,0.4574,0.580624,83
Q,0.4574,0.580624,105
R,0.4574,0.580624,39
H,0.4575,0.580057,140
M,0.4575,0.580057,98
Q,0.4575,0.580057,107
R,0.4575,0.580057,38
H,0.4576,0.580072,119
M,0.4576,0.580072,82
Q,0.4576,0.580072,112
R,0.4576,0.580072,38
H,0.4577,0.579691,142
M,0.4577,0.579691,90
Q,0.4577,0.579691,115
R,0.4577,0.579691,41
H,0.4578,0.579552,125
M,0.4578,0.579552,84
Q,0.4578,0.579552,105
R,0.4578,0.579552,39
H,0.4579,0.580315,123
M,0.4579,0.580315,92
Q,0.4579,0.580315,100
R,0.4579,0.580315,36
H,0.4580,0.580108,114
M,0.4580,0.580108,76
Q,0.4580,0.580108,105
R,0.4580,0.580108,32
H,0.4581,0.580498,112
M,0.4581,0.580498,84
Q,0.4581,0.580498,94
R,0.4581,0.580498,32
H,0.4582,0.580289,119
M,0.4582,0.580289,79
Q,0.4582,0.580289,96
R,0.4582,0.580289,43
H,0.4583,0.580219,122
M,0.4583,0.580219,79
Q,0.4583,0.580219,103
R,0.4583,0.580219,39
H,0.4584,0.580091,123
M,0.4584,0.580091,90
Q,0.4584,0.580091,104
R,0.4584,0.580091,33
H,0.4585,0.579723,111
M,0.4585,0.579723,75
Q,0.4585,0.579723,108
R,0.4585,0.579723,39
H,0.4586,0.580058,119
M,0.4586,0.580058,80
Q,0.4586,0.580058,96
R,0.4586,0.580058,35
H,0.4587,0.579539,112
M,0.4587,0.579539,82
Q,0.4587,0.579539,113
R,0.4587,0.579539,50
H,0.4588,0.579928,103
M,0.4588,0.579928,81
Q,0.4588,0.579928,109
R,0.4588,0.579928,45
H,0.4589,0.579242,150
M,0.4589,0.579242,172
Q,0.4589,0.579242,101
R,0.4589,0.579242,32
H,0.4590,0.579097,125
M,0.4590,0.579097,80
Q,0.4590,0.579097,104
R,0.4590,0.579097,33
H,0.4591,0.579603,105
M,0.4591,0.579603,74
Q,0.4591,0.579603,97
R,0.4591,0.579603,39
H,0.4592,0.579787,101
M,0.4592,0.579787,80
Q,0.4592,0.579787,105
R,0.4592,0.579787,38
H,0.4593,0.579634,112
M,0.4593,0.579634,71
Q,0.4593,0.579634,99
R,0.4593,0.579634,29
H,0.4594,0.579819,113
M,0.4594,0.579819,79
Q,0.4594,0.579819,98
R,0.4594,0.579819,28
H,0.4595,0.579746,105
M,0.4595,0.579746,73
Q,0.4595,0.579746,98
R,0.4595,0.579746,38
H,0.4596,0.579222,113
M,0.4596,0.579222,69
Q,0.4596,0.579222,97
R,0.4596,0.579222,30
H,0.4597,0.580016,113
M,0.4597,0.580016,78
Q,0.4597,0.580016,113
R,0.4597,0.580016,36
H,0.4598,0.579240,131
M,0.4598,0.579240,85
Q,0.4598,0.579240,95
R,0.4598,0.579240,28
H,0.4599,0.579503,98
M,0.4599,0.579503,81
Q,0.4599,0.579503,105
R,0.4599,0.579503,45
H,0.4600,0.579167,118
M,0.4600,0.579167,80
Q,0.4600,0.579167,90
R,0.4600,0.579167,37
H,0.4601,0.578905,108
M,0.4601,0.578905,70
Q,0.4601,0.578905,103
R,0.4601,0.578905,35
H,0.4602,0.579571,114
M,0.4602,0.579571,79
Q,0.4602,0.579571,95
R,0.4602,0.579571,39
H,0.4603,0.579652,108
M,0.4603,0.579652,83
Q,0.4603,0.579652,103
R,0.4603,0.579652,29
H,0.4604,0.578993,103
M,0.4604,0.578993,89
Q,0.4604,0.578993,99
R,0.4604,0.578993,28
H,0.4605,0.579359,108
M,0.4605,0.579359,76
Q,0.4605,0.579359,97
R,0.4605,0.579359,30
H,0.4606,0.578853,109
M,0.4606,0.578853,76
Q,0.4606,0.578853,92
R,0.4606,0.578853,35
H,0.4607,0.579473,124
M,0.4607,0.579473,70
Q,0.4607,0.579473,94
R,0.4607,0.579473,39
H,0.4608,0.579381,116
M,0.4608,0.579381,87
Q,0.4608,0.579381,113
R,0.4608,0.579381,31
H,0.4609,0.579304,104
M,0.4609,0.579304,78
Q,0.4609,0.579304,90
R,0.4609,0.579304,28
H,0.4610,0.578543,107
M,0.4610,0.578543,77
Q,0.4610,0.578543,90
R,0.4610,0.578543,28
H,0.4611,0.579204,115
M,0.4611,0.579204,77
Q,0.4611,0.579204,100
R,0.4611,0.579204,29
H,0.4612,0.578698,129
M,0.4612,0.578698,94
Q,0.4612,0.578698,95
R,0.4612,0.578698,43
H,0.4613,0.578811,121
M,0.4613,0.578811,83
Q,0.4613,0.578811,110
R,0.4613,0.578811,39
H,0.4614,0.579018,111
M,0.4614,0.579018,81
Q,0.4614,0.579018,102
R,0.4614,0.579018,35
H,0.4615,0.579208,106
M,0.4615,0.579208,74
Q,0.4615,0.579208,99
R,0.4615,0.579208,39
H,0.4616,0.579073,117
M,0.4616,0.579073,69
Q,0.4616,0.579073,108
R,0.4616,0.579073,37
H,0.4617,0.579045,126
M,0.4617,0.579045,74
Q,0.4617,0.579045,100
R,0.4617,0.579045,38
H,0.4618,0.578784,119
M,0.4618,0.578784,89
Q,0.4618,0.578784,111
R,0.4618,0.578784,34
H,0.4619,0.578828,108
M,0.4619,0.578828,81
Q,0.4619,0.578828,109
R,0.4619,0.578828,34
H,0.4620,0.578635,116
M,0.4620,0.578635,79
Q,0.4620,0.578635,93
R,0.4620,0.578635,28
H,0.4621,0.578606,98
M,0.4621,0.578606,78
Q,0.4621,0.578606,86
R,0.4621,0.578606,28
H,0.4622,0.578575,112
M,0.4622,0.578575,81
Q,0.4622,0.578575,115
R,0.4622,0.578575,36
H,0.4623,0.578782,110
M,0.4623,0.578782,70
Q,0.4623,0.578782,94
R,0.4623,0.578782,32
H,0.4624,0.578599,112
M,0.4624,0.578599,86
Q,0.4624,0.578599,112
R,0.4624,0.578599,35
H,0.4625,0.578338,101
M,0.4625,0.578338,76
Q,0.4625,0.578338,99
R,0.4625,0.578338,37
H,0.4626,0.578184,109
M,0.4626,0.578184,79
Q,0.4626,0.578184,98
R,0.4626,0.578184,28
H,0.4627,0.578280,119
M,0.4627,0.578280,75
Q,0.4627,0.578280,99
R,0.4627,0.578280,33
H,0.4628,0.577933,110
M,0.4628,0.577933,77
Q,0.4628,0.577933,95
R,0.4628,0.577933,29
H,0.4629,0.577996,103
M,0.4629,0.577996,84
Q,0.4629,0.577996,95
R,0.4629,0.577996,33
H,0.4630,0.578150,115
M,0.4630,0.578150,77
Q,0.4630,0.578150,116
R,0.4630,0.578150,31
H,0.4631,0.578265,105
M,0.4631,0.578265,74
Q,0.4631,0.578265,89
R,0.4631,0.578265,33
H,0.4632,0.578079,105
M,0.4632,0.578079,76
Q,0.4632,0.578079,96
R,0.4632,0.578079,39
H,0.4633,0.577974,103
M,0.4633,0.577974,79
Q,0.4633,0.577974,91
R,0.4633,0.577974,35
H,0.4634,0.578781,102
M,0.4634,0.578781,79
Q,0.4634,0.578781,98
R,0.4634,0.578781,28
H,0.4635,0.578535,104
M,0.4635,0.578535,71
Q,0.4635,0.578535,95
R,0.4635,0.578535,42
H,0.4636,0.577778,101
M,0.4636,0.577778,74
Q,0.4636,0.577778,100
R,0.4636,0.577778,31
H,0.4637,0.578200,102
M,0.4637,0.578200,83
Q,0.4637,0.578200,105
R,0.4637,0.578200,40
H,0.4638,0.578105,115
M,0.4638,0.578105,85
Q,0.4638,0.578105,102
R,0.4638,0.578105,31
H,0.4639,0.577942,127
M,0.4639,0.577942,77
Q,0.4639,0.577942,91
R,0.4639,0.577942,33
H,0.4640,0.578032,107
M,0.4640,0.578032,76
Q,0.4640,0.578032,91
R,0.4640,0.578032,28
H,0.4641,0.578228,111
M,0.4641,0.578228,81
Q,0.4641,0.578228,103
R,0.4641,0.578228,32
H,0.4642,0.578033,121
M,0.4642,0.578033,91
Q,0.4642,0.578033,99
R,0.4642,0.578033,43
H,0.4643,0.578355,107
M,0.4643,0.578355,75
Q,0.4643,0.578355,92
R,0.4643,0.578355,32
H,0.4644,0.577891,100
M,0.4644,0.577891,84
Q,0.4644,0.577891,112
R,0.4644,0.577891,37
H,0.4645,0.578007,99
M,0.4645,0.578007,77
Q,0.4645,0.578007,103
R,0.4645,0.578007,30
H,0.4646,0.577854,108
M,0.4646,0.577854,74
Q,0.4646,0.577854,110
R,0.4646,0.577854,29
H,0.4647,0.577502,101
M,0.4647,0.577502,73
Q,0.4647,0.577502,97
R,0.4647,0.577502,38
H,0.4648,0.577983,119
M,0.4648,0.577983,71
Q,0.4648,0.577983,109
R,0.4648,0.577983,31
H,0.4649,0.578054,103
M,0.4649,0.578054,77
Q,0.4649,0.578054,88
R,0.4649,0.578054,35
H,0.4650,0.577709,121
M,0.4650,0.577709,80
Q,0.4650,0.577709,102
R,0.4650,0.577709,32
H,0.4651,0.577707,111
M,0.4651,0.577707,70
Q,0.4651,0.577707,106
R,0.4651,0.577707,28
H,0.4652,0.577892,106
M,0.4652,0.577892,84
Q,0.4652,0.577892,98
R,0.4652,0.577892,37
H,0.4653,0.578259,102
M,0.4653,0.578259,75
Q,0.4653,0.578259,95
R,0.4653,0.578259,32
H,0.4654,0.577518,105
M,0.4654,0.577518,85
Q,0.4654,0.577518,101
R,0.4654,0.577518,30
H,0.4655,0.577940,113
M,0.4655,0.577940,85
Q,0.4655,0.577940,107
R,0.4655,0.577940,29
H,0.4656,0.577710,102
M,0.4656,0.577710,69
Q,0.4656,0.577710,98
R,0.4656,0.577710,37
H,0.4657,0.577456,110
M,0.4657,0.577456,78
Q,0.4657,0.577456,99
R,0.4657,0.577456,38
H,0.4658,0.577519,107
M,0.4658,0.577519,94
Q,0.4658,0.577519,124
R,0.4658,0.577519,40
H,0.4659,0.577602,119
M,0.4659,0.577602,83
Q,0.4659,0.577602,92
R,0.4659,0.577602,35
H,0.4660,0.577302,112
M,0.4660,0.577302,77
Q,0.4660,0.577302,95
R,0.4660,0.577302,34
H,0.4661,0.577865,103
M,0.4661,0.577865,73
Q,0.4661,0.577865,91
R,0.4661,0.577865,33
H,0.4662,0.577874,112
M,0.4662,0.577874,78
Q,0.4662,0.577874,87
