Algorithm,swapRate,ReverseSortedRatio,ExecutionTime
R,0.05979,0.893616,33
H,0.05980,0.893490,84
M,0.05980,0.893490,50
Q,0.05980,0.893490,70
R,0.05980,0.893490,33
H,0.05981,0.893661,84
M,0.05981,0.893661,113
Q,0.05981,0.893661,262
R,0.05981,0.893661,72
H,0.05982,0.893471,221
M,0.05982,0.893471,59
Q,0.05982,0.893471,91
R,0.05982,0.893471,57
H,0.05983,0.893292,86
M,0.05983,0.893292,60
Q,0.05983,0.893292,74
R,0.05983,0.893292,40
H,0.05984,0.893546,67
M,0.05984,0.893546,57
Q,0.05984,0.893546,66
R,0.05984,0.893546,32
H,0.05985,0.893435,68
M,0.05985,0.893435,36
Q,0.05985,0.893435,59
R,0.05985,0.893435,37
H,0.05986,0.893521,69
M,0.05986,0.893521,34
Q,0.05986,0.893521,58
R,0.05986,0.893521,30
H,0.05987,0.893651,69
M,0.05987,0.893651,50
Q,0.05987,0.893651,64
R,0.05987,0.893651,30
H,0.05988,0.893407,76
M,0.05988,0.893407,39
Q,0.05988,0.893407,59
R,0.05988,0.893407,31
H,0.05989,0.893347,75
M,0.05989,0.893347,40
Q,0.05989,0.893347,56
R,0.05989,0.893347,30
H,0.05990,0.893491,77
M,0.05990,0.893491,41
Q,0.05990,0.893491,58
R,0.05990,0.893491,31
H,0.05991,0.893386,72
M,0.05991,0.893386,38
Q,0.05991,0.893386,59
R,0.05991,0.893386,35
H,0.05992,0.893541,70
M,0.05992,0.893541,40
Q,0.05992,0.893541,61
R,0.05992,0.893541,29
H,0.05993,0.893563,69
M,0.05993,0.893563,42
Q,0.05993,0.893563,67
R,0.05993,0.893563,28
H,0.05994,0.893407,73
M,0.05994,0.893407,37
Q,0.05994,0.893407,61
R,0.05994,0.893407,28
H,0.05995,0.893236,76
M,0.05995,0.893236,41
Q,0.05995,0.893236,69
R,0.05995,0.893236,30
H,0.05996,0.893392,76
M,0.05996,0.893392,42
Q,0.05996,0.893392,62
R,0.05996,0.893392,30
H,0.05997,0.893361,76
M,0.05997,0.893361,39
Q,0.05997,0.893361,65
R,0.05997,0.893361,30
H,0.05998,0.893256,74
M,0.05998,0.893256,40
Q,0.05998,0.893256,66
R,0.05998,0.893256,29
H,0.05999,0.893421,69
M,0.05999,0.893421,43
Q,0.05999,0.893421,63
R,0.05999,0.893421,30
H,0.06000,0.893238,73
M,0.06000,0.893238,36
Q,0.06000,0.893238,70
R,0.06000,0.893238,30
H,0.06001,0.893177,78
M,0.06001,0.893177,42
Q,0.06001,0.893177,63
R,0.06001,0.893177,29
H,0.06002,0.893311,77
M,0.06002,0.893311,41
Q,0.06002,0.893311,77
R,0.06002,0.893311,32
H,0.06003,0.893318,75
M,0.06003,0.893318,41
Q,0.06003,0.893318,65
R,0.06003,0.893318,32
H,0.06004,0.893248,81
M,0.06004,0.893248,39
Q,0.06004,0.893248,64
R,0.06004,0.893248,32
H,0.06005,0.893348,79
M,0.06005,0.893348,45
Q,0.06005,0.893348,66
R,0.06005,0.893348,30
H,0.06006,0.893378,75
M,0.06006,0.893378,59
Q,0.06006,0.893378,68
R,0.06006,0.893378,30
H,0.06007,0.893285,75
M,0.06007,0.893285,43
Q,0.06007,0.893285,67
R,0.06007,0.893285,29
H,0.06008,0.893251,77
M,0.06008,0.893251,41
Q,0.06008,0.893251,66
R,0.06008,0.893251,33
H,0.06009,0.893226,77
M,0.06009,0.893226,41
Q,0.06009,0.893226,64
R,0.06009,0.893226,30
H,0.06010,0.893202,79
M,0.06010,0.893202,43
Q,0.06010,0.893202,67
R,0.06010,0.893202,30
H,0.06011,0.893241,68
M,0.06011,0.893241,39
Q,0.06011,0.893241,63
R,0.06011,0.893241,29
H,0.06012,0.893063,70
M,0.06012,0.893063,37
Q,0.06012,0.893063,63
R,0.06012,0.893063,28
H,0.06013,0.893124,71
M,0.06013,0.893124,37
Q,0.06013,0.893124,61
R,0.06013,0.893124,27
H,0.06014,0.893118,65
M,0.06014,0.893118,38
Q,0.06014,0.893118,58
R,0.06014,0.893118,26
H,0.06015,0.893001,67
M,0.06015,0.893001,34
Q,0.06015,0.893001,60
R,0.06015,0.893001,29
H,0.06016,0.893050,73
M,0.06016,0.893050,37
Q,0.06016,0.893050,59
R,0.06016,0.893050,27
H,0.06017,0.893119,79
M,0.06017,0.893119,37
Q,0.06017,0.893119,56
R,0.06017,0.893119,27
H,0.06018,0.893116,70
M,0.06018,0.893116,34
Q,0.06018,0.893116,53
R,0.06018,0.893116,26
H,0.06019,0.893089,70
M,0.06019,0.893089,35
Q,0.06019,0.893089,54
R,0.06019,0.893089,27
H,0.06020,0.893033,65
M,0.06020,0.893033,37
Q,0.06020,0.893033,61
R,0.06020,0.893033,27
H,0.06021,0.893049,63
M,0.06021,0.893049,34
Q,0.06021,0.893049,60
R,0.06021,0.893049,29
H,0.06022,0.892907,68
M,0.06022,0.892907,34
Q,0.06022,0.892907,55
R,0.06022,0.892907,27
H,0.06023,0.892977,65
M,0.06023,0.892977,38
Q,0.06023,0.892977,55
R,0.06023,0.892977,27
H,0.06024,0.893073,69
M,0.06024,0.893073,34
Q,0.06024,0.893073,55
R,0.06024,0.893073,26
H,0.06025,0.892984,67
M,0.06025,0.892984,36
Q,0.06025,0.892984,59
R,0.06025,0.892984,27
H,0.06026,0.892751,64
M,0.06026,0.892751,36
Q,0.06026,0.892751,59
R,0.06026,0.892751,28
H,0.06027,0.892799,64
M,0.06027,0.892799,34
Q,0.06027,0.892799,54
R,0.06027,0.892799,27
H,0.06028,0.892837,71
M,0.06028,0.892837,34
Q,0.06028,0.892837,57
R,0.06028,0.892837,26
H,0.06029,0.892988,68
M,0.06029,0.892988,39
Q,0.06029,0.892988,55
R,0.06029,0.892988,27
H,0.06030,0.892812,69
M,0.06030,0.892812,34
Q,0.06030,0.892812,55
R,0.06030,0.892812,27
H,0.06031,0.893068,66
M,0.06031,0.893068,34
Q,0.06031,0.893068,56
R,0.06031,0.893068,29
H,0.06032,0.892587,64
M,0.06032,0.892587,37
Q,0.06032,0.892587,57
R,0.06032,0.892587,27
H,0.06033,0.892643,69
M,0.06033,0.892643,36
Q,0.06033,0.892643,61
R,0.06033,0.892643,27
H,0.06034,0.892769,73
M,0.06034,0.892769,34
Q,0.06034,0.892769,54
R,0.06034,0.892769,27
H,0.06035,0.892697,63
M,0.06035,0.892697,37
Q,0.06035,0.892697,57
R,0.06035,0.892697,26
H,0.06036,0.892912,66
M,0.06036,0.892912,34
Q,0.06036,0.892912,57
R,0.06036,0.892912,28
H,0.06037,0.892754,64
M,0.06037,0.892754,34
Q,0.06037,0.892754,55
R,0.06037,0.892754,27
H,0.06038,0.892734,67
M,0.06038,0.892734,38
Q,0.06038,0.892734,61
R,0.06038,0.892734,27
H,0.06039,0.892603,71
M,0.06039,0.892603,34
Q,0.06039,0.892603,55
R,0.06039,0.892603,27
H,0.06040,0.892657,69
M,0.06040,0.892657,36
Q,0.06040,0.892657,55
R,0.06040,0.892657,27
H,0.06041,0.892811,66
M,0.06041,0.892811,39
Q,0.06041,0.892811,60
R,0.06041,0.892811,28
H,0.06042,0.892819,65
M,0.06042,0.892819,33
Q,0.06042,0.892819,53
R,0.06042,0.892819,27
H,0.06043,0.892712,69
M,0.06043,0.892712,35
Q,0.06043,0.892712,55
R,0.06043,0.892712,27
H,0.06044,0.892797,71
M,0.06044,0.892797,38
Q,0.06044,0.892797,54
R,0.06044,0.892797,29
H,0.06045,0.892700,64
M,0.06045,0.892700,37
Q,0.06045,0.892700,56
R,0.06045,0.892700,27
H,0.06046,0.892628,67
M,0.06046,0.892628,35
Q,0.06046,0.892628,56
R,0.06046,0.892628,27
H,0.06047,0.892596,63
M,0.06047,0.892596,36
Q,0.06047,0.892596,57
R,0.06047,0.892596,28
H,0.06048,0.892589,68
M,0.06048,0.892589,33
Q,0.06048,0.892589,53
R,0.06048,0.892589,27
H,0.06049,0.892612,71
M,0.06049,0.892612,35
Q,0.06049,0.892612,55
R,0.06049,0.892612,26
H,0.06050,0.892539,65
M,0.06050,0.892539,39
Q,0.06050,0.892539,61
R,0.06050,0.892539,26
H,0.06051,0.892387,63
M,0.06051,0.892387,34
Q,0.06051,0.892387,62
R,0.06051,0.892387,32
H,0.06052,0.892523,139
M,0.06052,0.892523,34
Q,0.06052,0.892523,57
R,0.06052,0.892523,27
H,0.06053,0.892554,66
M,0.06053,0.892554,36
Q,0.06053,0.892554,62
R,0.06053,0.892554,28
H,0.06054,0.892470,66
M,0.06054,0.892470,34
Q,0.06054,0.892470,55
R,0.06054,0.892470,28
H,0.06055,0.892322,72
M,0.06055,0.892322,34
Q,0.06055,0.892322,55
R,0.06055,0.892322,26
H,0.06056,0.892313,70
M,0.06056,0.892313,39
Q,0.06056,0.892313,64
R,0.06056,0.892313,27
H,0.06057,0.892463,63
M,0.06057,0.892463,35
Q,0.06057,0.892463,58
R,0.06057,0.892463,28
H,0.06058,0.892411,67
M,0.06058,0.892411,34
Q,0.06058,0.892411,64
R,0.06058,0.892411,26
H,0.06059,0.892370,65
M,0.06059,0.892370,39
Q,0.06059,0.892370,53
R,0.06059,0.892370,27
H,0.06060,0.892530,72
M,0.06060,0.892530,35
Q,0.06060,0.892530,56
R,0.06060,0.892530,27
H,0.06061,0.892220,72
M,0.06061,0.892220,34
Q,0.06061,0.892220,54
R,0.06061,0.892220,27
H,0.06062,0.892199,67
M,0.06062,0.892199,42
Q,0.06062,0.892199,58
R,0.06062,0.892199,27
H,0.06063,0.892436,67
M,0.06063,0.892436,34
Q,0.06063,0.892436,62
R,0.06063,0.892436,28
H,0.06064,0.892430,66
M,0.06064,0.892430,34
Q,0.06064,0.892430,54
R,0.06064,0.892430,27
H,0.06065,0.892302,74
M,0.06065,0.892302,38
Q,0.06065,0.892302,54
R,0.06065,0.892302,26
H,0.06066,0.892260,69
M,0.06066,0.892260,34
Q,0.06066,0.892260,54
R,0.06066,0.892260,27
H,0.06067,0.892111,65
M,0.06067,0.892111,34
Q,0.06067,0.892111,65
R,0.06067,0.892111,26
H,0.06068,0.892366,67
M,0.06068,0.892366,36
Q,0.06068,0.892366,60
R,0.06068,0.892366,27
H,0.06069,0.892489,64
M,0.06069,0.892489,34
Q,0.06069,0.892489,57
R,0.06069,0.892489,27
H,0.06070,0.892255,68
M,0.06070,0.892255,34
Q,0.06070,0.892255,53
R,0.06070,0.892255,27
H,0.06071,0.892309,70
M,0.06071,0.892309,37
Q,0.06071,0.892309,52
R,0.06071,0.892309,26
H,0.06072,0.892184,64
M,0.06072,0.892184,36
Q,0.06072,0.892184,58
R,0.06072,0.892184,27
H,0.06073,0.892081,64
M,0.06073,0.892081,34
Q,0.06073,0.892081,57
R,0.06073,0.892081,27
H,0.06074,0.892007,71
M,0.06074,0.892007,36
Q,0.06074,0.892007,58
R,0.06074,0.892007,29
H,0.06075,0.892133,68
M,0.06075,0.892133,35
Q,0.06075,0.892133,57
R,0.06075,0.892133,26
H,0.06076,0.892087,72
M,0.06076,0.892087,34
Q,0.06076,0.892087,56
R,0.06076,0.892087,27
H,0.06077,0.892037,65
M,0.06077,0.892037,37
Q,0.06077,0.892037,57
R,0.06077,0.892037,27
H,0.06078,0.891990,64
M,0.06078,0.891990,34
Q,0.06078,0.891990,65
R,0.06078,0.891990,28
H,0.06079,0.892119,64
M,0.06079,0.892119,34
Q,0.06079,0.892119,55
R,0.06079,0.892119,27
H,0.06080,0.892012,73
M,0.06080,0.892012,36
Q,0.06080,0.892012,54
R,0.06080,0.892012,26
H,0.06081,0.892160,68
M,0.06081,0.892160,34
Q,0.06081,0.892160,57
R,0.06081,0.892160,26
H,0.06082,0.892058,66
M,0.06082,0.892058,36
Q,0.06082,0.892058,60
R,0.06082,0.892058,27
H,0.06083,0.891816,67
M,0.06083,0.891816,36
Q,0.06083,0.891816,57
R,0.06083,0.891816,28
H,0.06084,0.891849,65
M,0.06084,0.891849,35
Q,0.06084,0.891849,55
R,0.06084,0.891849,27
H,0.06085,0.891948,71
M,0.06085,0.891948,34
Q,0.06085,0.891948,56
R,0.06085,0.891948,27
H,0.06086,0.892110,74
M,0.06086,0.892110,37
Q,0.06086,0.892110,55
R,0.06086,0.892110,27
H,0.06087,0.891853,65
M,0.06087,0.891853,36
Q,0.06087,0.891853,56
R,0.06087,0.891853,27
H,0.06088,0.891783,65
M,0.06088,0.891783,34
Q,0.06088,0.891783,58
R,0.06088,0.891783,28
H,0.06089,0.891776,65
M,0.06089,0.891776,38
Q,0.06089,0.891776,55
R,0.06089,0.891776,27
H,0.06090,0.891762,71
M,0.06090,0.891762,35
Q,0.06090,0.891762,54
R,0.06090,0.891762,27
H,0.06091,0.891899,69
M,0.06091,0.891899,34
Q,0.06091,0.891899,54
R,0.06091,0.891899,26
H,0.06092,0.891820,66
M,0.06092,0.891820,36
Q,0.06092,0.891820,59
R,0.06092,0.891820,27
H,0.06093,0.891777,63
M,0.06093,0.891777,34
Q,0.06093,0.891777,66
R,0.06093,0.891777,28
H,0.06094,0.891869,65
M,0.06094,0.891869,34
Q,0.06094,0.891869,53
R,0.06094,0.891869,27
H,0.06095,0.891846,73
M,0.06095,0.891846,36
Q,0.06095,0.891846,54
R,0.06095,0.891846,27
H,0.06096,0.891813,69
M,0.06096,0.891813,34
Q,0.06096,0.891813,54
R,0.06096,0.891813,26
H,0.06097,0.891698,66
M,0.06097,0.891698,34
Q,0.06097,0.891698,54
R,0.06097,0.891698,27
H,0.06098,0.891881,66
M,0.06098,0.891881,36
Q,0.06098,0.891881,57
R,0.06098,0.891881,27
H,0.06099,0.891905,64
M,0.06099,0.891905,34
Q,0.06099,0.891905,60
R,0.06099,0.891905,28
H,0.06100,0.891797,67
M,0.06100,0.891797,34
Q,0.06100,0.891797,53
R,0.06100,0.891797,26
H,0.06101,0.891645,73
M,0.06101,0.891645,38
Q,0.06101,0.891645,54
R,0.06101,0.891645,26
H,0.06102,0.891832,64
M,0.06102,0.891832,35
Q,0.06102,0.891832,59
R,0.06102,0.891832,26
H,0.06103,0.891845,68
M,0.06103,0.891845,34
Q,0.06103,0.891845,64
R,0.06103,0.891845,27
H,0.06104,0.891546,64
M,0.06104,0.891546,36
Q,0.06104,0.891546,54
R,0.06104,0.891546,28
H,0.06105,0.891723,67
M,0.06105,0.891723,34
Q,0.06105,0.891723,55
R,0.06105,0.891723,27
H,0.06106,0.891540,70
M,0.06106,0.891540,34
Q,0.06106,0.891540,54
R,0.06106,0.891540,26
H,0.06107,0.891747,64
M,0.06107,0.891747,37
Q,0.06107,0.891747,59
R,0.06107,0.891747,26
H,0.06108,0.891722,67
M,0.06108,0.891722,35
Q,0.06108,0.891722,64
R,0.06108,0.891722,27
H,0.06109,0.891761,64
M,0.06109,0.891761,34
Q,0.06109,0.891761,57
R,0.06109,0.891761,28
H,0.06110,0.891680,68
M,0.06110,0.891680,36
Q,0.06110,0.891680,60
R,0.06110,0.891680,27
H,0.06111,0.891649,71
M,0.06111,0.891649,34
Q,0.06111,0.891649,59
R,0.06111,0.891649,26
H,0.06112,0.891545,65
M,0.06112,0.891545,34
Q,0.06112,0.891545,55
R,0.06112,0.891545,27
H,0.06113,0.891598,65
M,0.06113,0.891598,36
Q,0.06113,0.891598,56
R,0.06113,0.891598,27
H,0.06114,0.891498,65
M,0.06114,0.891498,34
Q,0.06114,0.891498,57
R,0.06114,0.891498,28
H,0.06115,0.891555,67
M,0.06115,0.891555,34
Q,0.06115,0.891555,56
R,0.06115,0.891555,27
H,0.06116,0.891487,72
M,0.06116,0.891487,36
Q,0.06116,0.891487,55
R,0.06116,0.891487,26
H,0.06117,0.891465,68
M,0.06117,0.891465,36
Q,0.06117,0.891465,55
R,0.06117,0.891465,27
H,0.06118,0.891491,64
M,0.06118,0.891491,34
Q,0.06118,0.891491,56
R,0.06118,0.891491,29
H,0.06119,0.891371,68
M,0.06119,0.891371,37
Q,0.06119,0.891371,55
R,0.06119,0.891371,29
H,0.06120,0.891273,67
M,0.06120,0.891273,34
Q,0.06120,0.891273,60
R,0.06120,0.891273,26
H,0.06121,0.891428,69
M,0.06121,0.891428,35
Q,0.06121,0.891428,53
R,0.06121,0.891428,28
H,0.06122,0.891324,63
M,0.06122,0.891324,39
Q,0.06122,0.891324,56
R,0.06122,0.891324,27
H,0.06123,0.891419,66
M,0.06123,0.891419,35
Q,0.06123,0.891419,63
R,0.06123,0.891419,27
H,0.06124,0.891322,67
M,0.06124,0.891322,34
Q,0.06124,0.891322,61
R,0.06124,0.891322,27
H,0.06125,0.891320,70
M,0.06125,0.891320,36
Q,0.06125,0.891320,55
R,0.06125,0.891320,27
H,0.06126,0.891443,69
M,0.06126,0.891443,34
Q,0.06126,0.891443,58
R,0.06126,0.891443,27
H,0.06127,0.891385,66
M,0.06127,0.891385,35
Q,0.06127,0.891385,58
R,0.06127,0.891385,27
H,0.06128,0.891355,63
M,0.06128,0.891355,37
Q,0.06128,0.891355,66
R,0.06128,0.891355,27
H,0.06129,0.891384,65
M,0.06129,0.891384,34
Q,0.06129,0.891384,58
R,0.06129,0.891384,26
H,0.06130,0.891245,68
M,0.06130,0.891245,34
Q,0.06130,0.891245,55
R,0.06130,0.891245,29
H,0.06131,0.891203,68
M,0.06131,0.891203,38
Q,0.06131,0.891203,54
R,0.06131,0.891203,29
H,0.06132,0.891224,68
M,0.06132,0.891224,37
Q,0.06132,0.891224,57
R,0.06132,0.891224,28
H,0.06133,0.891200,69
M,0.06133,0.891200,34
Q,0.06133,0.891200,61
R,0.06133,0.891200,28
H,0.06134,0.891013,71
M,0.06134,0.891013,36
Q,0.06134,0.891013,58
R,0.06134,0.891013,30
H,0.06135,0.891310,75
M,0.06135,0.891310,39
Q,0.06135,0.891310,57
R,0.06135,0.891310,27
H,0.06136,0.891289,78
M,0.06136,0.891289,35
Q,0.06136,0.891289,57
R,0.06136,0.891289,30
H,0.06137,0.891060,77
M,0.06137,0.891060,39
Q,0.06137,0.891060,61
R,0.06137,0.891060,27
H,0.06138,0.890946,72
M,0.06138,0.890946,36
Q,0.06138,0.890946,58
R,0.06138,0.890946,28
H,0.06139,0.891108,70
M,0.06139,0.891108,34
Q,0.06139,0.891108,54
R,0.06139,0.891108,26
H,0.06140,0.891081,74
M,0.06140,0.891081,37
Q,0.06140,0.891081,53
R,0.06140,0.891081,26
H,0.06141,0.890997,66
M,0.06141,0.890997,35
Q,0.06141,0.890997,60
R,0.06141,0.890997,27
H,0.06142,0.891260,67
M,0.06142,0.891260,34
Q,0.06142,0.891260,56
R,0.06142,0.891260,80
H,0.06143,0.891097,71
M,0.06143,0.891097,39
Q,0.06143,0.891097,57
R,0.06143,0.891097,27
H,0.06144,0.891261,64
M,0.06144,0.891261,35
Q,0.06144,0.891261,55
R,0.06144,0.891261,27
H,0.06145,0.891097,69
M,0.06145,0.891097,35
Q,0.06145,0.891097,57
R,0.06145,0.891097,27
H,0.06146,0.890992,68
M,0.06146,0.890992,38
Q,0.06146,0.890992,54
R,0.06146,0.890992,27
H,0.06147,0.891138,64
M,0.06147,0.891138,35
Q,0.06147,0.891138,56
R,0.06147,0.891138,27
H,0.06148,0.891047,63
M,0.06148,0.891047,34
Q,0.06148,0.891047,55
R,0.06148,0.891047,31
H,0.06149,0.891057,63
M,0.06149,0.891057,37
Q,0.06149,0.891057,54
R,0.06149,0.891057,28
H,0.06150,0.891050,68
M,0.06150,0.891050,37
Q,0.06150,0.891050,55
R,0.06150,0.891050,27
H,0.06151,0.891054,71
M,0.06151,0.891054,35
Q,0.06151,0.891054,56
R,0.06151,0.891054,27
H,0.06152,0.890976,67
M,0.06152,0.890976,40
Q,0.06152,0.890976,57
R,0.06152,0.890976,27
H,0.06153,0.890874,63
M,0.06153,0.890874,34
Q,0.06153,0.890874,60
R,0.06153,0.890874,29
H,0.06154,0.890749,64
M,0.06154,0.890749,34
Q,0.06154,0.890749,56
R,0.06154,0.890749,26
H,0.06155,0.890792,92
M,0.06155,0.890792,39
Q,0.06155,0.890792,58
R,0.06155,0.890792,28
H,0.06156,0.890830,72
M,0.06156,0.890830,38
Q,0.06156,0.890830,56
R,0.06156,0.890830,27
H,0.06157,0.890936,70
M,0.06157,0.890936,34
Q,0.06157,0.890936,53
R,0.06157,0.890936,26
H,0.06158,0.890764,65
M,0.06158,0.890764,41
Q,0.06158,0.890764,62
R,0.06158,0.890764,27
H,0.06159,0.891016,64
M,0.06159,0.891016,34
Q,0.06159,0.891016,122
R,0.06159,0.891016,30
H,0.06160,0.890811,70
M,0.06160,0.890811,35
Q,0.06160,0.890811,67
R,0.06160,0.890811,32
H,0.06161,0.891005,71
M,0.06161,0.891005,45
Q,0.06161,0.891005,72
R,0.06161,0.891005,32
H,0.06162,0.890770,75
M,0.06162,0.890770,37
Q,0.06162,0.890770,64
R,0.06162,0.890770,31
H,0.06163,0.890617,66
M,0.06163,0.890617,34
Q,0.06163,0.890617,55
R,0.06163,0.890617,28
H,0.06164,0.890733,68
M,0.06164,0.890733,37
Q,0.06164,0.890733,55
R,0.06164,0.890733,27
H,0.06165,0.890744,69
M,0.06165,0.890744,35
Q,0.06165,0.890744,62
R,0.06165,0.890744,27
H,0.06166,0.890695,64
M,0.06166,0.890695,35
Q,0.06166,0.890695,56
R,0.06166,0.890695,27
H,0.06167,0.890610,70
M,0.06167,0.890610,40
Q,0.06167,0.890610,66
R,0.06167,0.890610,27
H,0.06168,0.890910,75
M,0.06168,0.890910,43
Q,0.06168,0.890910,92
R,0.06168,0.890910,35
H,0.06169,0.890652,74
M,0.06169,0.890652,37
Q,0.06169,0.890652,63
R,0.06169,0.890652,38
H,0.06170,0.890632,72
M,0.06170,0.890632,43
Q,0.06170,0.890632,69
R,0.06170,0.890632,34
H,0.06171,0.890620,74
M,0.06171,0.890620,39
Q,0.06171,0.890620,64
R,0.06171,0.890620,37
H,0.06172,0.890557,76
M,0.06172,0.890557,39
Q,0.06172,0.890557,63
R,0.06172,0.890557,32
H,0.06173,0.890514,96
M,0.06173,0.890514,42
Q,0.06173,0.890514,66
R,0.06173,0.890514,30
H,0.06174,0.890317,73
M,0.06174,0.890317,36
Q,0.06174,0.890317,68
R,0.06174,0.890317,33
H,0.06175,0.890455,74
M,0.06175,0.890455,37
Q,0.06175,0.890455,58
R,0.06175,0.890455,34
H,0.06176,0.890528,72
M,0.06176,0.890528,40
Q,0.06176,0.890528,62
R,0.06176,0.890528,33
H,0.06177,0.890514,77
M,0.06177,0.890514,39
Q,0.06177,0.890514,60
R,0.06177,0.890514,36
H,0.06178,0.890280,79
M,0.06178,0.890280,37
Q,0.06178,0.890280,64
R,0.06178,0.890280,31
H,0.06179,0.890423,76
M,0.06179,0.890423,46
Q,0.06179,0.890423,58
R,0.06179,0.890423,36
H,0.06180,0.890496,77
M,0.06180,0.890496,39
Q,0.06180,0.890496,61
R,0.06180,0.890496,36
H,0.06181,0.890548,77
M,0.06181,0.890548,38
Q,0.06181,0.890548,62
R,0.06181,0.890548,35
H,0.06182,0.890610,75
M,0.06182,0.890610,40
Q,0.06182,0.890610,85
R,0.06182,0.890610,34
H,0.06183,0.890389,90
M,0.06183,0.890389,43
Q,0.06183,0.890389,71
R,0.06183,0.890389,37
H,0.06184,0.890496,86
M,0.06184,0.890496,41
Q,0.06184,0.890496,77
R,0.06184,0.890496,33
H,0.06185,0.890423,80
M,0.06185,0.890423,61
Q,0.06185,0.890423,72
R,0.06185,0.890423,28
H,0.06186,0.890348,75
M,0.06186,0.890348,39
Q,0.06186,0.890348,63
R,0.06186,0.890348,34
H,0.06187,0.890340,74
M,0.06187,0.890340,37
Q,0.06187,0.890340,71
R,0.06187,0.890340,35
H,0.06188,0.890421,78
M,0.06188,0.890421,41
Q,0.06188,0.890421,63
R,0.06188,0.890421,36
H,0.06189,0.890287,75
M,0.06189,0.890287,37
Q,0.06189,0.890287,67
R,0.06189,0.890287,34
H,0.06190,0.890411,80
M,0.06190,0.890411,39
Q,0.06190,0.890411,60
R,0.06190,0.890411,37
H,0.06191,0.890238,73
M,0.06191,0.890238,41
Q,0.06191,0.890238,64
R,0.06191,0.890238,36
H,0.06192,0.890240,71
M,0.06192,0.890240,39
Q,0.06192,0.890240,67
R,0.06192,0.890240,32
H,0.06193,0.890210,80
M,0.06193,0.890210,38
Q,0.06193,0.890210,60
R,0.06193,0.890210,35
H,0.06194,0.890441,75
M,0.06194,0.890441,44
Q,0.06194,0.890441,70
R,0.06194,0.890441,30
H,0.06195,0.890200,78
M,0.06195,0.890200,37
Q,0.06195,0.890200,62
R,0.06195,0.890200,33
H,0.06196,0.890202,78
M,0.06196,0.890202,38
Q,0.06196,0.890202,68
R,0.06196,0.890202,32
H,0.06197,0.890120,77
M,0.06197,0.890120,40
Q,0.06197,0.890120,62
R,0.06197,0.890120,34
H,0.06198,0.890134,75
M,0.06198,0.890134,38
Q,0.06198,0.890134,63
R,0.06198,0.890134,32
H,0.06199,0.890274,73
M,0.06199,0.890274,39
Q,0.06199,0.890274,57
R,0.06199,0.890274,34
H,0.06200,0.890378,70
M,0.06200,0.890378,44
Q,0.06200,0.890378,60
R,0.06200,0.890378,34
H,0.06201,0.890249,74
M,0.06201,0.890249,36
Q,0.06201,0.890249,66
R,0.06201,0.890249,35
H,0.06202,0.890202,76
M,0.06202,0.890202,39
Q,0.06202,0.890202,59
R,0.06202,0.890202,33
H,0.06203,0.890132,77
M,0.06203,0.890132,41
Q,0.06203,0.890132,66
R,0.06203,0.890132,33
H,0.06204,0.890271,76
M,0.06204,0.890271,37
Q,0.06204,0.890271,61
R,0.06204,0.890271,36
H,0.06205,0.890104,78
M,0.06205,0.890104,39
Q,0.06205,0.890104,61
R,0.06205,0.890104,33
H,0.06206,0.890031,72
M,0.06206,0.890031,43
Q,0.06206,0.890031,63
R,0.06206,0.890031,32
H,0.06207,0.890125,73
M,0.06207,0.890125,39
Q,0.06207,0.890125,61
R,0.06207,0.890125,35
H,0.06208,0.890078,75
M,0.06208,0.890078,37
Q,0.06208,0.890078,61
R,0.06208,0.890078,31
H,0.06209,0.889938,73
M,0.06209,0.889938,40
Q,0.06209,0.889938,63
R,0.06209,0.889938,39
H,0.06210,0.889908,73
M,0.06210,0.889908,36
Q,0.06210,0.889908,59
R,0.06210,0.889908,32
H,0.06211,0.889990,104
M,0.06211,0.889990,38
Q,0.06211,0.889990,68
R,0.06211,0.889990,30
H,0.06212,0.889906,75
M,0.06212,0.889906,40
Q,0.06212,0.889906,69
R,0.06212,0.889906,35
H,0.06213,0.890014,78
M,0.06213,0.890014,38
Q,0.06213,0.890014,61
R,0.06213,0.890014,32
H,0.06214,0.890048,77
M,0.06214,0.890048,36
Q,0.06214,0.890048,57
R,0.06214,0.890048,32
H,0.06215,0.889941,73
M,0.06215,0.889941,41
Q,0.06215,0.889941,58
R,0.06215,0.889941,34
H,0.06216,0.890005,71
M,0.06216,0.890005,39
Q,0.06216,0.890005,59
R,0.06216,0.890005,34
H,0.06217,0.889942,75
M,0.06217,0.889942,37
Q,0.06217,0.889942,63
R,0.06217,0.889942,33
H,0.06218,0.889890,75
M,0.06218,0.889890,42
Q,0.06218,0.889890,69
R,0.06218,0.889890,32
H,0.06219,0.889948,77
M,0.06219,0.889948,39
Q,0.06219,0.889948,64
R,0.06219,0.889948,32
H,0.06220,0.889857,73
M,0.06220,0.889857,41
Q,0.06220,0.889857,56
R,0.06220,0.889857,33
H,0.06221,0.889871,79
M,0.06221,0.889871,41
Q,0.06221,0.889871,67
R,0.06221,0.889871,34
H,0.06222,0.889786,74
M,0.06222,0.889786,37
Q,0.06222,0.889786,62
R,0.06222,0.889786,38
H,0.06223,0.889704,78
M,0.06223,0.889704,39
Q,0.06223,0.889704,61
R,0.06223,0.889704,36
H,0.06224,0.889897,78
M,0.06224,0.889897,43
Q,0.06224,0.889897,60
